Brand,Model,Name,Size,Length (mm),Width (mm),Height (mm),Weight (grams),Shape,Hand compatibility,Hump placement,Front flare,Side curvature,Thumb rest,Ring finger rest,Sensor,Sensor type,Sensor position,DPI,Polling rate (Hz),Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons,Hot-swap switches,Switches,Scroll wheel encoder,Material,Connectivity,Sensor brand,Switches brand,Scroll wheel encoder brand
Rapoo,VT2,Rapoo VT2,Large,126,63,40,53,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3398,Optical,Centered (52%),26000,8000,650,50,2,2,No,D2FC-F-7N(100M),Gold,Plastic,Wireless,PixArt,Omron,TTC
Freewolf,A7,Freewolf A7,Medium,119,68,39,59,Ergonomic,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3311,Optical,Forward (57%),24000,1000,300,35,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Microsoft,Comfort Mouse 4500,Microsoft Comfort Mouse 4500,Medium,116.1,67.9,42.3,131,Symmetrical,Ambidextrous,Center,Flat,Flat,No,No,BlueTrack,Optical,Backward (30%),4500,125,120,75,1,0,,Mechanical Switches,Mechanical Encoder,Plastic,Wired,Microsoft,Unspecified,Unspecified
HyperX,Pulsefire Fuse,HyperX Pulsefire Fuse,Large,124.4,64,39.7,75,Symmetrical,Right,Back - minimal,Flat,Inward,No,No,PAW3311,Optical,Centered (52%),12000,1000,300,35,2,0,No,Black Shell Red Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
Darmoshark,M2 Air,Darmoshark M2 Air,Small,115.8,60.4,36.1,36,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,Azure Dragon,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
Flickshot,One Pro,Flickshot One Pro,Medium,123,61,38,35,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3950,Optical,Forward (57%),30000,8000,750,50,2,0,No,Optical,E10A2,Plastic,Wireless,PixArt,Omron,F-Switch
Keychron,M6 8K,Keychron M6 8K,Large,122.5,75.4,50,86,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3950,Optical,Backward (46%),30000,8000,750,50,2,1,No,Silent Brown Shell Yellow Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Keychron,M6 Lite,Keychron M6 Lite,Large,122.5,75.4,50,86,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3311,Optical,Backward (46%),12000,1000,300,35,2,1,No,Silent Brown Shell Yellow Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Keychron,M4 8K,Keychron M4 8K,Fingertip,86,54,32,35,Symmetrical,Right,Back - aggressive,Outward - moderate,Flat,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Keychron,M3 8K,Keychron M3 8K,Large,125.2,68.2,40.6,79,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Centered (50%),30000,8000,750,50,2,1,No,GM 8.0,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
Keychron,M3 Lite,Keychron M3 Lite,Large,125.2,68.2,40.6,79,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3311,Optical,Centered (50%),12000,1000,300,35,2,1,No,GM 8.0,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
Keychron,M2 8K,Keychron M2 8K,Medium,121.5,66.7,40.6,53,Ergonomic,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3950,Optical,Centered (52%),30000,8000,750,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Keychron,M2 4K,Keychron M2 4K,Medium,121.5,66.7,40.6,53,Ergonomic,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (52%),26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Endgame,Gear XM2w 4k v2,Endgame Gear XM2w 4k v2,Medium,122,66,38.5,61.5,Symmetrical,Right,Back - moderate,Outward - slight,Inward - aggressive,No,No,PAW3950,Optical,Forward (56%),30000,4000,750,50,2,0,No,GX,Black,Plastic,Wireless,PixArt,Kailh,Kailh
Endgame,Gear XM2 8k v2,Endgame Gear XM2 8k v2,Medium,122,66,38.5,51.5,Symmetrical,Right,Back - moderate,Outward - slight,Inward - aggressive,No,No,PAW3950,Optical,Forward (56%),30000,8000,750,50,2,0,No,GX,Black,Plastic,Wired,PixArt,Kailh,Kailh
ATK,Duckbill,ATK Duckbill,Small,118,62.5,37.4,46,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3950 Ultra,Optical,Centered (53%),42000,8000,750,50,2,0,No,Advanced Optical Switch,Gold,Plastic,Wireless,PixArt,FE,TTC
AULA,SC360,AULA SC360,Medium,119,62,40,54.5,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3311,Optical,Centered (52%),12000,1000,300,35,2,0,No,Blue Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Incott,039 Pro,Incott 039 Pro,Large,126.9,66.6,39.9,52,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3950ES-KING,Optical,Forward (54%),45000,8000,750,50,2,0,No,x Huano Purple,Gold,Plastic,Wireless,PixArt,Incott,TTC
Incott,39,Incott 039,Large,126.9,66.6,39.9,48,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),32000,1000,650,50,2,0,No,x Huano Purple,Gold,Plastic,Wireless,PixArt,Incott,TTC
Incott,039 SC,Incott 039 SC,Large,126.9,66.6,39.9,47,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),32000,1000,650,50,2,0,No,Blue Shell White Dot,Unspecified,Plastic,Wireless,PixArt,Huano,TTC
Incott,029 Pro,Incott 029 Pro,Medium,119,62,37.6,41,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3950ES-KING,Optical,Centered (53%),45000,8000,750,50,2,0,No,x Huano Purple,Encoder,Plastic,Wireless,PixArt,Incott,F-Switch
Incott,29,Incott 029,Medium,119,62,37.6,34,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (53%),32000,1000,650,50,2,0,No,x Huano Purple,Encoder,Plastic,Wireless,PixArt,Incott,F-Switch
Incott,029 SC,Incott 029 SC,Medium,119,62,37.6,34,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (53%),32000,1000,650,50,2,0,No,Blue Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
G-Wolves,HTX Ultra 8K,G-Wolves HTX Ultra 8K,Medium,119.7,64.1,37.1,32.1,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Forward (62%),30000,8000,750,50,2,0,No,DF3-P1L1,Gold,Plastic,Wireless,PixArt,Zippy,TTC
LAMZU,x REJECT Paro Reject Special Edition,LAMZU x REJECT Paro Reject Special Edition,Medium,120,65,40,48,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,No,Optical,Optical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Pulsar,Pro Series JV-X,Pulsar Pro Series JV-X,Medium,121,62,40.6,56,Ergonomic,Right,Center,Outward - slight,Inward,No,No,XS-1,Optical,Forward (54%),32000,8000,750,50,2,0,No,Optical Switch,Blue Encoder,Plastic,Wireless,Pulsar,Pulsar,Pulsar
Razer,DeathAdder V4 Pro,Razer DeathAdder V4 Pro,Large,128,68,44,56,Ergonomic,Right,Center,Outward - slight,Inward,No,No,Focus Pro 45K,Optical,Centered (51%),45000,8000,900,85,2,0,No,Optical Mouse Switches Gen-4,Optical Scroll Wheel,Plastic,Wireless,Razer,Razer,Razer
Ninjutso,Ten Air,Ninjutso Ten Air,Medium,124.5,63.9,39,45,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,AimNinja,Optical,Centered (52%),30000,8000,750,50,2,0,No,HyperSwitch,HyperScroll,Plastic,Wireless,Ninjutso,Ninjutso,Ninjutso
Ninjutso,Ten,Ninjutso Ten,Medium,124.5,63.9,39,53,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,AimNinja,Optical,Centered (52%),30000,8000,750,50,2,0,No,HyperSwitch,HyperScroll,Plastic,Wireless,Ninjutso,Ninjutso,Ninjutso
Darmoshark,M5 Air,Darmoshark M5 Air,Fingertip,91.8,57.1,35.8,31,Symmetrical,Right,Back - aggressive,Flat,Flat,No,No,PAW3950,Optical,Centered (48%),30000,8000,750,50,2,0,No,Mechanical Switches,Encoder,Carbon fiber composite,Wireless,PixArt,Unspecified,F-Switch
Attack,Shark X8 Ultra,Attack Shark X8 Ultra,Large,125.5,63,40,55,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950 Max,Optical,Forward (55%),42000,8000,750,50,2,0,No,D2FC-F-7N(100M),Green,Plastic,Wireless,PixArt,Omron,F-Switch
Rapoo,VT3S Max Gen-2,Rapoo VT3S Max Gen-2,Medium,121,66,42,49,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,No,Optical,Mechanical Encoder,Plastic,Wireless,PixArt,Rapoo,Unspecified
Rapoo,VT3S Gen-2,Rapoo VT3S Gen-2,Medium,121,66,42,49,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3398,Optical,Forward (54%),26000,8000,650,50,2,0,No,D2FC-F-7N(100M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Rapoo,VT3 Max Gen-2,Rapoo VT3 Max Gen-2,Large,126.2,68.2,42.4,53,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3950,Optical,Forward (55%),30000,8000,750,50,2,2,No,Optical,Mechanical Encoder,Plastic,Wireless,PixArt,Rapoo,Unspecified
Rapoo,VT3 Gen-2,Rapoo VT3 Gen-2,Large,126.2,68.2,42.4,53,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3398,Optical,Forward (55%),26000,8000,650,50,2,2,No,D2FC-F-7N(100M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
MCHOSE,A5 V2 Ultra,MCHOSE A5 V2 Ultra,Medium,121.6,61.5,37.7,54,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000,8000,650,50,2,0,No,D2FC-F-K(60M),Gold,Plastic,Wireless,PixArt,Omron,TTC
ASUS,ROG Keris II Origin,ASUS ROG Keris II Origin,Medium,121,67,42,65,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,ROG AimPoint Pro,Optical,Centered (53%),42000,8000,750,50,2,0,Yes,ROG Micro Switch II,Gold,Plastic,Wireless,ASUS,ASUS,TTC
ASUS,ROG Harpe II Ace,ASUS ROG Harpe II Ace,Large,126.1,63.9,39.7,48,Symmetrical,Right,Center,Outward - slight,Flat,No,No,ROG AimPoint Pro,Optical,Centered (50%),42000,8000,750,50,2,0,No,ROG Optical Micro Switches,Gold,Plastic,Wireless,ASUS,ASUS,TTC
Finalmouse,ULX Pro Series Tiger (L),Finalmouse ULX Pro Series Tiger (L),Large,126,65,38.4,37,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),6400,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Carbon fiber composite,Wireless,PixArt,Huano,Unspecified
Finalmouse,ULX Pro Series Lion (M),Finalmouse ULX Pro Series Lion (M),Medium,121.3,62,37,34,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),6400,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Carbon fiber composite,Wireless,PixArt,Huano,Unspecified
Finalmouse,ULX Pro Series Cheetah (S),Finalmouse ULX Pro Series Cheetah (S),Small,115.6,60,35.2,31,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),6400,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Carbon fiber composite,Wireless,PixArt,Huano,Unspecified
Darmoshark,N3 Pro,Darmoshark N3 Pro,Medium,123,66,40,64,Ergonomic,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (49%),26000,8000,650,50,2,2,No,Dustproof Gold 60M,Gold,Plastic,Wireless,PixArt,TTC,TTC
Rampage,Blitz Ultimate,Rampage Blitz Ultimate,Medium,121,61,40,56,Ergonomic,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (56%),30000,8000,750,50,2,0,No,Optical,Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Rampage,Zenith Pro,Rampage Zenith Pro,Medium,123,64,39,56,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (51%),26000,1000,650,50,2,0,No,GM 8.0,Green,Plastic,Wireless,PixArt,Kailh,F-Switch
Rampage,Prote M5,Rampage Prote M5,Medium,122.4,62.2,38,58,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3311,Optical,Forward (57%),24000,1000,300,35,2,0,No,Blue Shell Pink Dot,Green,Plastic,Wireless,PixArt,Huano,F-Switch
Razer,Cobra HyperSpeed,Razer Cobra HyperSpeed,Medium,119.6,62.5,38.1,62,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,Focus X 26K,Optical,Centered (51%),26000,8000,500,40,2,1,No,Optical Mouse Switches Gen-4,Optical Scroll Wheel,Plastic,Wireless,Razer,Razer,Razer
Kysona,Mercury Ultra,Kysona Mercury Ultra,Medium,118,63,38,41,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Kysona,Mercury Pro,Kysona Mercury Pro,Medium,118,63,38,41,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,Transparent Green Shell White Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
Kysona,Mercury SE,Kysona Mercury SE,Medium,118,63,38,40,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3311,Optical,Forward (54%),24000,1000,300,35,2,0,No,Blue Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,FSWQ
Epomaker,Click Lite,Epomaker Click Lite,Medium,121,63.6,38.7,59,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3311,Optical,Centered (53%),24000,1000,300,35,2,2,No,D2LS-21 (20M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Lofree,Touch,Lofree Touch,Small,108,68.5,42.5,105.5,Ergonomic,Right,Back - minimal,Flat,Flat,Yes,No,PAW3805,Optical,Forward (55%),4000,500,40,10,2,1,Yes,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
MCHOSE,L7 Ultra+,MCHOSE L7 Ultra+,Medium,119.6,62.9,38.1,48,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3950,Optical,Centered (52%),42000,8000,750,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
MCHOSE,L7 Pro+,MCHOSE L7 Pro+,Medium,119.6,62.9,38.1,45,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Centered (52%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
AULA,SC900 Pro,AULA SC900 Pro,Large,126,68,44,62,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (62%),26000,8000,650,50,2,0,No,Optical V2,Gold,Plastic,Wireless,PixArt,TTC,TTC
AULA,SC900 Max,AULA SC900 Max,Large,126,68,44,62,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3950,Optical,Forward (62%),30000,8000,750,50,2,0,No,Optical V2,Gold,Plastic,Wireless,PixArt,TTC,TTC
Attack,Shark X11 SE,Attack Shark X11 SE,Large,128,64,40,59,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3311,Optical,Forward (54%),22000,1000,300,35,2,0,No,Blue Shell White Dot,Unspecified,Plastic,Wireless,PixArt,Huano,TTC
SteelSeries,Kinzu V2 Pro,SteelSeries Kinzu V2 Pro,Small,117,63.5,35.4,77,Symmetrical,Ambidextrous,Back - minimal,Flat,Inward,No,No,PAW3305DK,Optical,Centered (48%),3200,1000,65,30,0,1,No,D2FC-F-7N,Teal,Plastic,Wired,PixArt,Omron,TTC
ATK,X1 S,ATK X1 S,Large,127,64,40,54,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Centered (51%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
ATK,X1 SE,ATK X1 SE,Large,127,64,40,54,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395 SE,Optical,Centered (51%),18000,1000,400,40,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
SyLical,HELIX,SyLical HELIX,Small,118,61,38,39,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,No,Optical,Unspecified,Plastic,Wireless,PixArt,Omron,TTC
VXE,R1 SE+,VXE R1 SE+,Medium,120.6,64,37.8,55,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395 SE,Optical,Centered (50%),18000,2000,400,40,2,0,No,Blue Shell White Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
VXE,R1 Nearlink,VXE R1 Nearlink,Medium,120.6,64,37.8,53,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395 SE,Optical,Centered (50%),18000,1000,400,40,2,0,No,Blue Shell White Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
VGN,R1 SE+,VGN R1 SE+,Medium,120.6,64,37.8,55,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395 SE,Optical,Centered (50%),18000,2000,400,40,2,0,No,Blue Shell White Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
VGN,R1 Nearlink,VGN R1 Nearlink,Medium,120.6,64,37.8,53,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395 SE,Optical,Centered (50%),18000,1000,400,40,2,0,No,Blue Shell White Dot,GE 2.0,Plastic,Wireless,PixArt,Huano,Kailh
Attack,Shark X8 SE,Attack Shark X8 SE,Large,125.5,63,40,55,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3311,Optical,Forward (55%),25000,1000,300,35,2,0,No,Transparent Blue Shell Pink Dot,Unspecified,Plastic,Wireless,PixArt,Huano,TTC
Attack,Shark X8 Pro,Attack Shark X8 Pro,Large,125.5,63,40,55,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395 Pro,Optical,Forward (55%),40000,8000,700,60,2,0,No,D2FC-F-7N(100M),Green,Plastic,Wireless,PixArt,Omron,F-Switch
Attack,Shark X8 Plus,Attack Shark X8 Plus,Large,125.5,63,40,55,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395 Pro,Optical,Forward (55%),40000,1000,700,60,2,0,No,D2FC-F-7N(100M),Green,Plastic,Wireless,PixArt,Omron,F-Switch
Motospeed,X1,Motospeed X1,Medium,117.3,62.2,40.1,48,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (53%),26000,4000,650,50,2,0,No,D2FC-F-7N(20M),Gold,Plastic,Wireless,PixArt,Omron,TTC
Rapoo,MT760 Mini,Rapoo MT760 Mini,Medium,115,75,43,89,Ergonomic,Right,Center,Flat,Flat,Yes,No,,-,Centered (49%),4000,1000,,,2,1,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,-,Unspecified,Unspecified
Rapoo,MT760 Pro,Rapoo MT760 Pro,Large,125,81,47,110,Ergonomic,Right,Center,Flat,Flat,Yes,No,,-,Centered (49%),12000,2000,,,2,1,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,-,Unspecified,Unspecified
Rapoo,MT760,Rapoo MT760,Large,125,81,47,103,Ergonomic,Right,Center,Flat,Flat,Yes,No,,-,Centered (49%),4000,1000,,,2,1,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,-,Unspecified,Unspecified
Attack,Shark G3 Pro,Attack Shark G3 Pro,Small,117,62,38,59,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,PAW3311,Optical,Centered (53%),25000,1000,300,35,2,0,No,Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Keychron,M6 4K,Keychron M6 4K,Large,122.5,75.4,50,78,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,Backward (46%),26000,4000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Dareu,AE6,Dareu AE6,Large,126,63.5,40,59,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Centered (50%),30000,8000,750,50,2,1,No,Optical,Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Kysona,Jupiter Ultra,Kysona Jupiter Ultra,Large,127.5,64.3,40,47,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (56%),30000,8000,750,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Kysona,Jupiter Pro,Kysona Jupiter Pro,Large,127.5,64.3,40,49,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (56%),24000,8000,650,50,2,0,No,Transparent Green Shell White Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
Kysona,Jupiter SE,Kysona Jupiter SE,Large,127.5,64.3,40,46,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3311,Optical,Forward (56%),24000,1000,300,35,2,0,No,Blue Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,FSWQ
MAMBASNAKE,M4,MAMBASNAKE M4,Medium,120.2,60.5,38.2,52,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3311,Optical,Centered (53%),24000,1000,300,35,2,0,No,Blue Shell White Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
MAMBASNAKE,M3,MAMBASNAKE M3,Medium,118.5,61,39.7,39,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395 Pro,Optical,Centered (53%),40000,8000,700,60,2,0,No,D2FC-F-7N(100M),Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Pulsar,Xlite CrazyLight Mini,Pulsar Xlite CrazyLight Mini,Small,115.6,63.4,40.7,41,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,XS-1,Optical,Forward (56%),32000,8000,750,50,2,0,No,Optical Switch,Gold,Plastic,Wireless,Pulsar,Pulsar,TTC
HyperX,Pulsefire Haste 2 S,HyperX Pulsefire Haste 2 S,Medium,124.2,66.8,38.2,64,Symmetrical,Right,Center,Flat,Flat,No,No,26K,Optical,Forward (54%),26000,1000,650,50,2,1,No,Switches,Silver,Magnesium (metal),Wireless,HyperX,HyperX,TTC
Delux,M800 Mini Ultra,Delux M800 Mini Ultra,Medium,118.3,62,38.7,46.5,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Delux,M800 Mini Pro,Delux M800 Mini Pro,Medium,118.3,62,38.7,46.5,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,Dustproof Gold 80M,Gold,Plastic,Wireless,PixArt,TTC,TTC
Delux,M800 Mini,Delux M800 Mini,Medium,118.3,62,38.7,46.5,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3311,Optical,Forward (54%),12000,1000,300,35,2,0,No,Dustproof Gold 60M,Gold,Plastic,Wireless,PixArt,TTC,TTC
zeromouse,Blade,zeromouse Blade,Fingertip,82.5,63.1,24.1,22,Hybrid,Right,Center,Flat,Flat,No,No,PAW3395,Optical,Backward (45%),26000,8000,650,50,0,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Pulsar,X2F,Pulsar X2F,Fingertip,87.5,61.1,31.6,38,Symmetrical,Right,Center,Flat,Flat,No,No,XS-1,Optical,Backward (46%),32000,8000,750,50,2,0,No,Transparent Blue Shell Pink Dot,Blue Encoder,Plastic,Wireless,Pulsar,Huano,Pulsar
G-Wolves,VUK,G-Wolves VUK,Medium,124.8,64.6,38.1,34.5,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (60%),30000,8000,750,50,2,0,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
RAWM,ER21 Pro,RAWM ER21 Pro,Large,123.7,66.9,42.5,49,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3950,Optical,Centered (52%),30000,8000,750,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,TTC,TTC
RAWM,ER21,RAWM ER21,Large,123.7,66.9,42.5,54,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,0,No,Transparent Green Shell White Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
ATK,U2 Ultimate,ATK U2 Ultimate,Medium,123.7,64.6,39.1,49,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950 Ultra,Optical,Centered (53%),42000,8000,750,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
ATK,U2 Ultra,ATK U2 Ultra,Medium,123.7,64.6,39.1,44,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Centered (53%),36000,8000,750,50,2,0,No,Transparent Pink Shell Pink Dot,E10A2,Plastic,Wireless,PixArt,Huano,F-Switch
ATK,U2 Pro Max,ATK U2 Pro Max,Medium,123.7,64.6,39.1,55,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395 Ultra,Optical,Centered (53%),26000,8000,650,50,2,0,No,Optical,E10A2,Plastic,Wireless,PixArt,Omron,F-Switch
